hospital_id,doctor_id,test_type,test_duration
57688,60688,MRI,67
57689,60689,Blood Test,100
57690,60690,Blood Test,100
57691,60691,MRI,48
57692,60692,X-Ray,34
57693,60693,Blood Test,113
57694,60694,MRI,148
57695,60695,MRI,157
57696,60696,X-Ray,143
57697,60697,X-Ray,151
57698,60698,X-Ray,89
57699,60699,CT Scan,176
57700,60700,Blood Test,148
57701,60701,X-Ray,127
57702,60702,X-Ray,172
57703,60703,X-Ray,52
57704,60704,CT Scan,106
57705,60705,X-Ray,53
57706,60706,X-Ray,114
57707,60707,CT Scan,67
57708,60708,MRI,85
57709,60709,X-Ray,131
57710,60710,CT Scan,153
57711,60711,MRI,98
57712,60712,MRI,36
57713,60713,Blood Test,147
57714,60714,Blood Test,159
57715,60715,X-Ray,54
57716,60716,Blood Test,49
57717,60717,MRI,130
57718,60718,CT Scan,92
57719,60719,X-Ray,165
57720,60720,Blood Test,75
57721,60721,MRI,119
57722,60722,X-Ray,143
57723,60723,CT Scan,126
57724,60724,MRI,49
57725,60725,Blood Test,91
57726,60726,MRI,125
57727,60727,X-Ray,50
57728,60728,CT Scan,47
57729,60729,X-Ray,68
57730,60730,MRI,68
57731,60731,MRI,167
57732,60732,CT Scan,47
57733,60733,CT Scan,148
57734,60734,Blood Test,114
57735,60735,MRI,143
57736,60736,MRI,54
57737,60737,Blood Test,91
57738,60738,X-Ray,15
57739,60739,CT Scan,104
57740,60740,MRI,104
57741,60741,Blood Test,138
57742,60742,MRI,106
57743,60743,Blood Test,15
57744,60744,Blood Test,171
57745,60745,MRI,172
57746,60746,X-Ray,35
57747,60747,X-Ray,16
57748,60748,MRI,96
57749,60749,X-Ray,46
57750,60750,MRI,30
57751,60751,Blood Test,42
57752,60752,CT Scan,148
57753,60753,MRI,52
57754,60754,X-Ray,133
57755,60755,X-Ray,88
57756,60756,Blood Test,60
57757,60757,Blood Test,20
57758,60758,Blood Test,175
57759,60759,X-Ray,163
57760,60760,X-Ray,33
57761,60761,CT Scan,92
57762,60762,MRI,115
57763,60763,MRI,77
57764,60764,X-Ray,84
57765,60765,Blood Test,103
57766,60766,Blood Test,20
57767,60767,Blood Test,158
57768,60768,CT Scan,19
57769,60769,MRI,39
57770,60770,X-Ray,73
57771,60771,Blood Test,159
57772,60772,CT Scan,140
57773,60773,CT Scan,31
57774,60774,X-Ray,163
57775,60775,X-Ray,20
57776,60776,X-Ray,137
57777,60777,X-Ray,167
57778,60778,CT Scan,121
57779,60779,CT Scan,157
57780,60780,X-Ray,116
57781,60781,Blood Test,57
57782,60782,Blood Test,74
57783,60783,CT Scan,156
57784,60784,X-Ray,140
57785,60785,MRI,139
57786,60786,MRI,110
57787,60787,X-Ray,166
57788,60788,MRI,154
57789,60789,MRI,95
57790,60790,MRI,26
57791,60791,MRI,54
57792,60792,Blood Test,69
57793,60793,CT Scan,124
57794,60794,X-Ray,115
57795,60795,X-Ray,126
57796,60796,MRI,55
57797,60797,X-Ray,68
57798,60798,Blood Test,72
57799,60799,CT Scan,24
57800,60800,CT Scan,176
57801,60801,CT Scan,58
57802,60802,Blood Test,125
57803,60803,MRI,88
57804,60804,X-Ray,179
57805,60805,Blood Test,73
57806,60806,CT Scan,48
57807,60807,X-Ray,58
57808,60808,Blood Test,108
57809,60809,MRI,107
57810,60810,CT Scan,122
57811,60811,CT Scan,163
57812,60812,MRI,85
57813,60813,Blood Test,44
57814,60814,Blood Test,29
57815,60815,Blood Test,159
57816,60816,X-Ray,143
57817,60817,X-Ray,149
57818,60818,Blood Test,146
57819,60819,MRI,106
57820,60820,Blood Test,71
57821,60821,Blood Test,60
57822,60822,X-Ray,27
57823,60823,Blood Test,148
57824,60824,X-Ray,178
57825,60825,Blood Test,60
57826,60826,X-Ray,146
57827,60827,CT Scan,82
57828,60828,Blood Test,66
57829,60829,X-Ray,36
57830,60830,MRI,15
57831,60831,Blood Test,29
57832,60832,X-Ray,121
57833,60833,X-Ray,135
57834,60834,Blood Test,80
57835,60835,X-Ray,130
57836,60836,MRI,161
57837,60837,X-Ray,149
57838,60838,X-Ray,43
57839,60839,Blood Test,57
57840,60840,X-Ray,43
57841,60841,MRI,47
57842,60842,CT Scan,66
57843,60843,MRI,144
57844,60844,X-Ray,126
57845,60845,Blood Test,56
57846,60846,X-Ray,158
57847,60847,CT Scan,170
57848,60848,CT Scan,21
57849,60849,MRI,139
57850,60850,X-Ray,126
57851,60851,Blood Test,125
57852,60852,Blood Test,130
57853,60853,MRI,129
57854,60854,CT Scan,26
57855,60855,X-Ray,149
57856,60856,X-Ray,51
57857,60857,Blood Test,37
57858,60858,CT Scan,126
57859,60859,X-Ray,73
57860,60860,CT Scan,86
57861,60861,Blood Test,136
57862,60862,Blood Test,133
57863,60863,Blood Test,18
57864,60864,MRI,66
57865,60865,MRI,91
57866,60866,CT Scan,32
57867,60867,Blood Test,78
57868,60868,X-Ray,46
57869,60869,X-Ray,164
57870,60870,X-Ray,16
57871,60871,CT Scan,28
57872,60872,MRI,151
57873,60873,Blood Test,150
57874,60874,CT Scan,143
57875,60875,CT Scan,118
57876,60876,CT Scan,153
57877,60877,Blood Test,73
57878,60878,X-Ray,102
57879,60879,CT Scan,38
57880,60880,CT Scan,106
57881,60881,CT Scan,62
57882,60882,CT Scan,154
57883,60883,MRI,120
57884,60884,MRI,24
57885,60885,MRI,31
57886,60886,CT Scan,114
57887,60887,MRI,82
57888,60888,CT Scan,29
57889,60889,Blood Test,44
57890,60890,Blood Test,155
57891,60891,MRI,115
57892,60892,X-Ray,66
57893,60893,CT Scan,26
57894,60894,CT Scan,176
57895,60895,MRI,67
57896,60896,CT Scan,44
57897,60897,X-Ray,73
57898,60898,X-Ray,172
57899,60899,MRI,58
57900,60900,X-Ray,141
57901,60901,MRI,153
57902,60902,Blood Test,70
57903,60903,CT Scan,76
57904,60904,CT Scan,71
57905,60905,CT Scan,122
57906,60906,CT Scan,110
57907,60907,CT Scan,93
57908,60908,MRI,143
57909,60909,Blood Test,157
57910,60910,X-Ray,81
57911,60911,CT Scan,48
57912,60912,MRI,38
57913,60913,CT Scan,104
57914,60914,Blood Test,77
57915,60915,Blood Test,95
57916,60916,X-Ray,98
57917,60917,Blood Test,143
57918,60918,MRI,120
57919,60919,X-Ray,139
57920,60920,X-Ray,100
57921,60921,MRI,85
57922,60922,X-Ray,29
57923,60923,MRI,88
57924,60924,Blood Test,51
57925,60925,CT Scan,78
57926,60926,MRI,61
57927,60927,MRI,49
57928,60928,Blood Test,46
57929,60929,X-Ray,155
57930,60930,X-Ray,131
57931,60931,CT Scan,126
57932,60932,Blood Test,168
57933,60933,Blood Test,42
57934,60934,MRI,76
57935,60935,X-Ray,49
57936,60936,X-Ray,94
57937,60937,CT Scan,175
57938,60938,X-Ray,141
57939,60939,X-Ray,123
57940,60940,X-Ray,98
57941,60941,MRI,68
57942,60942,X-Ray,98
57943,60943,CT Scan,172
57944,60944,X-Ray,154
57945,60945,MRI,47
57946,60946,X-Ray,83
57947,60947,X-Ray,46
57948,60948,Blood Test,129
57949,60949,Blood Test,69
57950,60950,Blood Test,157
57951,60951,Blood Test,157
57952,60952,Blood Test,175
57953,60953,Blood Test,30
57954,60954,Blood Test,125
57955,60955,MRI,41
57956,60956,Blood Test,89
57957,60957,Blood Test,60
57958,60958,MRI,106
57959,60959,Blood Test,44
57960,60960,Blood Test,171
57961,60961,CT Scan,142
57962,60962,Blood Test,97
57963,60963,X-Ray,95
57964,60964,X-Ray,135
57965,60965,MRI,68
57966,60966,Blood Test,114
57967,60967,CT Scan,159
57968,60968,Blood Test,151
57969,60969,Blood Test,82
57970,60970,X-Ray,72
57971,60971,X-Ray,157
57972,60972,Blood Test,26
57973,60973,CT Scan,108
57974,60974,X-Ray,134
57975,60975,MRI,153
57976,60976,X-Ray,29
57977,60977,Blood Test,129
57978,60978,MRI,160
57979,60979,CT Scan,57
57980,60980,Blood Test,159
57981,60981,Blood Test,35
57982,60982,Blood Test,53
57983,60983,CT Scan,77
57984,60984,X-Ray,151
57985,60985,CT Scan,122
57986,60986,CT Scan,79
57987,60987,X-Ray,93
57988,60988,CT Scan,47
57989,60989,Blood Test,69
57990,60990,CT Scan,145
57991,60991,X-Ray,46
57992,60992,MRI,93
57993,60993,MRI,163
57994,60994,MRI,145
57995,60995,CT Scan,109
57996,60996,CT Scan,37
57997,60997,Blood Test,175
57998,60998,Blood Test,83
57999,60999,CT Scan,99
58000,61000,CT Scan,39
58001,61001,MRI,153
58002,61002,X-Ray,177
58003,61003,X-Ray,147
58004,61004,CT Scan,175
58005,61005,X-Ray,47
58006,61006,Blood Test,21
58007,61007,Blood Test,106
58008,61008,Blood Test,15
58009,61009,CT Scan,98
58010,61010,X-Ray,38
58011,61011,X-Ray,86
58012,61012,MRI,170
58013,61013,MRI,92
58014,61014,X-Ray,147
58015,61015,X-Ray,28
58016,61016,MRI,144
58017,61017,Blood Test,173
58018,61018,X-Ray,169
58019,61019,CT Scan,15
58020,61020,Blood Test,172
58021,61021,X-Ray,24
58022,61022,MRI,97
58023,61023,MRI,53
58024,61024,CT Scan,108
58025,61025,MRI,139
58026,61026,MRI,74
58027,61027,X-Ray,68
58028,61028,CT Scan,147
58029,61029,Blood Test,82
58030,61030,X-Ray,79
58031,61031,Blood Test,112
58032,61032,X-Ray,131
58033,61033,CT Scan,58
58034,61034,X-Ray,105
58035,61035,X-Ray,97
58036,61036,X-Ray,62
58037,61037,CT Scan,31
58038,61038,Blood Test,164
58039,61039,Blood Test,134
58040,61040,CT Scan,99
58041,61041,Blood Test,19
58042,61042,X-Ray,152
58043,61043,CT Scan,68
58044,61044,CT Scan,144
58045,61045,X-Ray,99
58046,61046,CT Scan,32
58047,61047,CT Scan,139
58048,61048,MRI,166
58049,61049,CT Scan,16
58050,61050,X-Ray,90
58051,61051,X-Ray,116
58052,61052,CT Scan,156
58053,61053,CT Scan,164
58054,61054,CT Scan,142
58055,61055,X-Ray,40
58056,61056,MRI,110
58057,61057,CT Scan,109
58058,61058,CT Scan,148
58059,61059,Blood Test,125
58060,61060,Blood Test,45
58061,61061,CT Scan,179
58062,61062,X-Ray,178
58063,61063,MRI,38
58064,61064,CT Scan,159
58065,61065,MRI,161
58066,61066,X-Ray,17
58067,61067,Blood Test,95
58068,61068,Blood Test,123
58069,61069,CT Scan,150
58070,61070,MRI,98
58071,61071,CT Scan,162
58072,61072,MRI,41
58073,61073,MRI,125
58074,61074,CT Scan,108
58075,61075,MRI,49
58076,61076,CT Scan,123
58077,61077,X-Ray,129
58078,61078,MRI,73
58079,61079,CT Scan,90
58080,61080,Blood Test,66
58081,61081,X-Ray,127
58082,61082,MRI,65
58083,61083,X-Ray,33
58084,61084,CT Scan,166
58085,61085,MRI,55
58086,61086,Blood Test,17
58087,61087,MRI,160
58088,61088,Blood Test,105
58089,61089,Blood Test,60
58090,61090,Blood Test,142
58091,61091,Blood Test,18
58092,61092,CT Scan,34
58093,61093,X-Ray,66
58094,61094,CT Scan,61
58095,61095,Blood Test,164
58096,61096,Blood Test,69
58097,61097,CT Scan,42
58098,61098,CT Scan,157
58099,61099,CT Scan,143
58100,61100,Blood Test,89
58101,61101,X-Ray,152
58102,61102,MRI,51
58103,61103,Blood Test,89
58104,61104,MRI,178
58105,61105,X-Ray,127
58106,61106,MRI,65
58107,61107,Blood Test,57
58108,61108,X-Ray,17
58109,61109,Blood Test,98
58110,61110,Blood Test,117
58111,61111,X-Ray,105
58112,61112,X-Ray,47
58113,61113,CT Scan,70
58114,61114,MRI,76
58115,61115,Blood Test,19
58116,61116,CT Scan,40
58117,61117,MRI,179
58118,61118,CT Scan,53
58119,61119,MRI,49
58120,61120,MRI,45
58121,61121,X-Ray,49
58122,61122,X-Ray,169
58123,61123,X-Ray,51
58124,61124,Blood Test,98
58125,61125,CT Scan,16
58126,61126,Blood Test,89
58127,61127,Blood Test,159
58128,61128,Blood Test,30
58129,61129,X-Ray,35
58130,61130,CT Scan,58
58131,61131,X-Ray,113
58132,61132,Blood Test,176
58133,61133,MRI,112
58134,61134,CT Scan,157
58135,61135,X-Ray,122
58136,61136,CT Scan,123
58137,61137,MRI,95
58138,61138,MRI,46
58139,61139,CT Scan,31
58140,61140,Blood Test,173
58141,61141,CT Scan,18
58142,61142,CT Scan,136
58143,61143,MRI,23
58144,61144,Blood Test,44
58145,61145,Blood Test,156
58146,61146,X-Ray,85
58147,61147,Blood Test,160
58148,61148,Blood Test,132
58149,61149,X-Ray,19
58150,61150,X-Ray,29
58151,61151,MRI,90
58152,61152,MRI,81
58153,61153,MRI,154
58154,61154,Blood Test,28
58155,61155,CT Scan,83
58156,61156,CT Scan,168
58157,61157,Blood Test,117
58158,61158,MRI,73
58159,61159,MRI,73
58160,61160,CT Scan,28
58161,61161,CT Scan,44
58162,61162,Blood Test,52
58163,61163,X-Ray,23
58164,61164,MRI,95
58165,61165,Blood Test,168
58166,61166,CT Scan,148
58167,61167,MRI,132
58168,61168,X-Ray,62
58169,61169,X-Ray,172
58170,61170,Blood Test,16
58171,61171,Blood Test,160
58172,61172,Blood Test,154
58173,61173,X-Ray,139
58174,61174,CT Scan,151
58175,61175,CT Scan,121
58176,61176,X-Ray,168
58177,61177,X-Ray,152
58178,61178,Blood Test,59
58179,61179,MRI,16
58180,61180,MRI,32
58181,61181,X-Ray,61
58182,61182,CT Scan,112
58183,61183,CT Scan,101
58184,61184,MRI,156
58185,61185,Blood Test,148
58186,61186,Blood Test,108
58187,61187,X-Ray,40
58188,61188,CT Scan,131
58189,61189,X-Ray,19
58190,61190,CT Scan,160
58191,61191,X-Ray,119
58192,61192,CT Scan,107
58193,61193,X-Ray,102
58194,61194,MRI,105
58195,61195,Blood Test,157
58196,61196,Blood Test,37
58197,61197,X-Ray,62
58198,61198,Blood Test,35
58199,61199,MRI,119
58200,61200,CT Scan,78
58201,61201,CT Scan,106
58202,61202,Blood Test,81
58203,61203,Blood Test,85
58204,61204,X-Ray,112
58205,61205,MRI,150
58206,61206,MRI,68
58207,61207,X-Ray,75
58208,61208,CT Scan,102
58209,61209,Blood Test,150
58210,61210,Blood Test,17
58211,61211,Blood Test,107
58212,61212,CT Scan,26
58213,61213,MRI,84
58214,61214,MRI,136
58215,61215,X-Ray,117
58216,61216,X-Ray,173
58217,61217,MRI,156
58218,61218,MRI,22
58219,61219,X-Ray,173
58220,61220,CT Scan,23
58221,61221,CT Scan,151
58222,61222,MRI,154
58223,61223,Blood Test,55
58224,61224,Blood Test,126
58225,61225,Blood Test,42
58226,61226,MRI,70
58227,61227,Blood Test,154
58228,61228,CT Scan,128
58229,61229,CT Scan,172
58230,61230,Blood Test,129
58231,61231,X-Ray,174
58232,61232,Blood Test,28
58233,61233,MRI,63
58234,61234,Blood Test,128
58235,61235,Blood Test,54
58236,61236,X-Ray,108
58237,61237,CT Scan,85
58238,61238,X-Ray,49
58239,61239,CT Scan,20
58240,61240,CT Scan,52
58241,61241,MRI,129
58242,61242,CT Scan,85
58243,61243,Blood Test,137
58244,61244,MRI,90
58245,61245,Blood Test,50
58246,61246,MRI,39
58247,61247,MRI,115
58248,61248,MRI,144
58249,61249,CT Scan,140
58250,61250,Blood Test,115
58251,61251,Blood Test,47
58252,61252,Blood Test,35
58253,61253,MRI,29
58254,61254,X-Ray,148
58255,61255,MRI,24
58256,61256,Blood Test,63
58257,61257,CT Scan,18
58258,61258,CT Scan,173
58259,61259,Blood Test,135
58260,61260,Blood Test,139
58261,61261,X-Ray,132
58262,61262,Blood Test,23
58263,61263,CT Scan,51
58264,61264,CT Scan,130
58265,61265,Blood Test,60
58266,61266,Blood Test,145
58267,61267,Blood Test,91
58268,61268,MRI,98
58269,61269,MRI,73
58270,61270,Blood Test,165
58271,61271,X-Ray,79
58272,61272,CT Scan,147
58273,61273,MRI,118
58274,61274,MRI,68
58275,61275,X-Ray,132
58276,61276,Blood Test,152
58277,61277,X-Ray,68
58278,61278,X-Ray,90
58279,61279,Blood Test,63
58280,61280,Blood Test,170
58281,61281,X-Ray,135
58282,61282,X-Ray,69
58283,61283,MRI,15
58284,61284,MRI,44
58285,61285,Blood Test,85
58286,61286,X-Ray,169
58287,61287,Blood Test,109
58288,61288,Blood Test,147
58289,61289,X-Ray,50
58290,61290,X-Ray,46
58291,61291,X-Ray,64
58292,61292,Blood Test,78
58293,61293,X-Ray,173
58294,61294,Blood Test,18
58295,61295,CT Scan,70
58296,61296,MRI,113
58297,61297,CT Scan,83
58298,61298,MRI,164
58299,61299,X-Ray,108
58300,61300,Blood Test,31
58301,61301,CT Scan,174
58302,61302,CT Scan,21
58303,61303,MRI,82
58304,61304,Blood Test,35
58305,61305,X-Ray,22
58306,61306,Blood Test,101
58307,61307,Blood Test,74
58308,61308,MRI,65
58309,61309,Blood Test,129
58310,61310,Blood Test,132
58311,61311,CT Scan,161
58312,61312,Blood Test,150
58313,61313,MRI,47
58314,61314,X-Ray,109
58315,61315,MRI,85
58316,61316,X-Ray,25
58317,61317,CT Scan,177
58318,61318,CT Scan,98
58319,61319,MRI,149
58320,61320,X-Ray,74
58321,61321,X-Ray,83
58322,61322,X-Ray,114
58323,61323,X-Ray,131
58324,61324,X-Ray,129
58325,61325,Blood Test,155
58326,61326,CT Scan,122
58327,61327,Blood Test,25
58328,61328,CT Scan,67
58329,61329,CT Scan,38
58330,61330,MRI,89
58331,61331,CT Scan,113
58332,61332,X-Ray,76
58333,61333,MRI,107
58334,61334,CT Scan,93
58335,61335,X-Ray,68
58336,61336,CT Scan,134
58337,61337,X-Ray,133
58338,61338,MRI,99
58339,61339,CT Scan,41
58340,61340,CT Scan,120
58341,61341,Blood Test,103
58342,61342,CT Scan,52
58343,61343,CT Scan,113
58344,61344,Blood Test,15
58345,61345,MRI,17
58346,61346,CT Scan,35
58347,61347,Blood Test,44
58348,61348,X-Ray,91
58349,61349,X-Ray,129
58350,61350,Blood Test,120
58351,61351,X-Ray,151
58352,61352,X-Ray,125
58353,61353,MRI,106
58354,61354,Blood Test,36
58355,61355,X-Ray,105
58356,61356,X-Ray,158
58357,61357,CT Scan,75
58358,61358,X-Ray,166
58359,61359,MRI,144
58360,61360,CT Scan,32
58361,61361,Blood Test,56
58362,61362,CT Scan,27
58363,61363,MRI,97
58364,61364,CT Scan,67
58365,61365,CT Scan,143
58366,61366,Blood Test,124
58367,61367,MRI,104
58368,61368,CT Scan,125
58369,61369,Blood Test,164
58370,61370,Blood Test,151
58371,61371,CT Scan,106
58372,61372,Blood Test,70
58373,61373,CT Scan,72
58374,61374,X-Ray,73
58375,61375,Blood Test,22
58376,61376,CT Scan,23
58377,61377,X-Ray,150
58378,61378,CT Scan,106
58379,61379,Blood Test,168
58380,61380,CT Scan,79
58381,61381,CT Scan,65
58382,61382,CT Scan,23
58383,61383,X-Ray,129
58384,61384,CT Scan,18
58385,61385,Blood Test,75
58386,61386,Blood Test,100
58387,61387,Blood Test,123
58388,61388,CT Scan,40
58389,61389,Blood Test,58
58390,61390,X-Ray,117
58391,61391,X-Ray,154
58392,61392,Blood Test,23
58393,61393,X-Ray,168
58394,61394,CT Scan,80
58395,61395,MRI,125
58396,61396,CT Scan,92
58397,61397,CT Scan,173
58398,61398,CT Scan,20
58399,61399,Blood Test,66
58400,61400,Blood Test,41
58401,61401,X-Ray,150
58402,61402,X-Ray,81
58403,61403,X-Ray,63
58404,61404,X-Ray,46
58405,61405,MRI,87
58406,61406,X-Ray,157
58407,61407,Blood Test,163
58408,61408,Blood Test,161
58409,61409,X-Ray,146
58410,61410,X-Ray,97
58411,61411,CT Scan,129
58412,61412,Blood Test,46
58413,61413,X-Ray,160
58414,61414,MRI,130
58415,61415,MRI,79
58416,61416,X-Ray,175
58417,61417,MRI,167
58418,61418,MRI,18
58419,61419,Blood Test,60
58420,61420,MRI,134
58421,61421,Blood Test,74
58422,61422,Blood Test,40
58423,61423,CT Scan,115
58424,61424,MRI,80
58425,61425,MRI,140
58426,61426,CT Scan,130
58427,61427,Blood Test,139
58428,61428,MRI,72
58429,61429,MRI,35
58430,61430,Blood Test,49
58431,61431,Blood Test,27
58432,61432,CT Scan,161
58433,61433,Blood Test,128
58434,61434,CT Scan,95
58435,61435,MRI,48
58436,61436,X-Ray,154
58437,61437,Blood Test,146
58438,61438,Blood Test,66
58439,61439,X-Ray,45
58440,61440,CT Scan,72
58441,61441,MRI,94
58442,61442,MRI,21
58443,61443,MRI,130
58444,61444,CT Scan,34
58445,61445,MRI,32
58446,61446,MRI,23
58447,61447,CT Scan,138
58448,61448,MRI,168
58449,61449,MRI,141
58450,61450,CT Scan,129
58451,61451,X-Ray,101
58452,61452,MRI,110
58453,61453,CT Scan,66
58454,61454,X-Ray,45
58455,61455,Blood Test,103
58456,61456,Blood Test,102
58457,61457,X-Ray,127
58458,61458,MRI,144
58459,61459,CT Scan,124
58460,61460,Blood Test,93
58461,61461,MRI,43
58462,61462,MRI,136
58463,61463,MRI,141
58464,61464,X-Ray,162
58465,61465,CT Scan,124
58466,61466,MRI,103
58467,61467,Blood Test,70
58468,61468,CT Scan,153
58469,61469,Blood Test,63
58470,61470,Blood Test,97
58471,61471,MRI,39
58472,61472,Blood Test,107
58473,61473,MRI,106
58474,61474,MRI,150
58475,61475,X-Ray,86
58476,61476,CT Scan,149
58477,61477,MRI,80
58478,61478,CT Scan,96
58479,61479,Blood Test,174
58480,61480,CT Scan,142
58481,61481,MRI,177
58482,61482,CT Scan,19
58483,61483,MRI,88
58484,61484,X-Ray,99
58485,61485,MRI,38
58486,61486,Blood Test,157
58487,61487,MRI,113
58488,61488,CT Scan,41
58489,61489,CT Scan,20
58490,61490,X-Ray,93
58491,61491,X-Ray,78
58492,61492,CT Scan,160
58493,61493,X-Ray,66
58494,61494,MRI,61
58495,61495,MRI,68
58496,61496,CT Scan,141
58497,61497,MRI,151
58498,61498,X-Ray,80
58499,61499,Blood Test,130
58500,61500,MRI,101
58501,61501,CT Scan,149
58502,61502,CT Scan,131
58503,61503,X-Ray,139
58504,61504,Blood Test,131
58505,61505,Blood Test,148
58506,61506,X-Ray,49
58507,61507,Blood Test,125
58508,61508,MRI,47
58509,61509,X-Ray,147
58510,61510,CT Scan,39
58511,61511,Blood Test,178
58512,61512,Blood Test,141
58513,61513,X-Ray,78
58514,61514,MRI,160
58515,61515,MRI,33
58516,61516,Blood Test,70
58517,61517,Blood Test,126
58518,61518,Blood Test,119
58519,61519,Blood Test,132
58520,61520,X-Ray,147
58521,61521,X-Ray,123
58522,61522,MRI,128
58523,61523,CT Scan,159
58524,61524,CT Scan,179
58525,61525,CT Scan,139
58526,61526,X-Ray,179
58527,61527,X-Ray,84
58528,61528,CT Scan,126
58529,61529,Blood Test,116
58530,61530,X-Ray,108
58531,61531,CT Scan,118
58532,61532,X-Ray,36
58533,61533,Blood Test,51
58534,61534,CT Scan,25
58535,61535,MRI,84
58536,61536,CT Scan,24
58537,61537,CT Scan,126
58538,61538,MRI,44
58539,61539,MRI,59
58540,61540,Blood Test,35
58541,61541,X-Ray,67
